a : -991.0000, 0 -> 3
b : 932.0000, 0 -> 2
c : -330.0000, 0 -> 1
d : -142.0000, 0 -> 2
a : -893.0000, 1 -> 2
b : -761.0000, 1 -> 0
c : 15.0000, 1 -> 3
d : 567.0000, 1 -> 3
a : 832.0000, 2 -> 1
b : -709.0000, 2 -> 1
c : 159.0000, 2 -> 1
d : 416.0000, 2 -> 0
a : 62.0000, 3 -> 0
b : -674.0000, 3 -> 2
c : -526.0000, 3 -> 0
d : 354.0000, 3 -> 1
d : -88.0000, 0 -> 3
d : -787.0000, 0 -> 0
b : 557.0000, 1 -> 2
c : 522.0000, 1 -> 1
a : 407.0000, 2 -> 2
c : -279.0000, 2 -> 0
a : 624.0000, 3 -> 3
a : -586.0000, 3 -> 0
