a : -772.0000, 0 -> 2
b : -947.0000, 0 -> 7
a : -675.0000, 1 -> 6
b : 699.0000, 1 -> 2
a : 930.0000, 2 -> 4
b : -799.0000, 2 -> 2
a : 621.0000, 3 -> 0
b : -972.0000, 3 -> 2
a : 283.0000, 4 -> 4
b : 342.0000, 4 -> 6
a : -334.0000, 5 -> 5
b : 858.0000, 5 -> 0
a : -185.0000, 6 -> 7
b : 713.0000, 6 -> 1
a : 644.0000, 7 -> 4
b : -199.0000, 7 -> 6
b : -796.0000, 0 -> 2
a : 170.0000, 1 -> 4
a : 315.0000, 2 -> 0
a : 577.0000, 3 -> 3
b : -866.0000, 4 -> 2
a : -782.0000, 5 -> 4
b : -420.0000, 6 -> 5
b : -216.0000, 7 -> 1
b : 465.0000, 0 -> 3
