a : 534.0000, 0 -> 6
b : -684.0000, 0 -> 7
a : 687.0000, 1 -> 4
b : -280.0000, 1 -> 6
a : 446.0000, 2 -> 4
b : 581.0000, 2 -> 5
a : 783.0000, 3 -> 5
b : 878.0000, 3 -> 5
a : 354.0000, 4 -> 0
b : 464.0000, 4 -> 4
a : 689.0000, 5 -> 1
b : 189.0000, 5 -> 7
a : -323.0000, 6 -> 7
b : 780.0000, 6 -> 6
a : -318.0000, 7 -> 3
b : -391.0000, 7 -> 1
b : 681.0000, 0 -> 4
a : -992.0000, 1 -> 4
a : -233.0000, 2 -> 0
b : 76.0000, 3 -> 2
a : -838.0000, 4 -> 6
b : 547.0000, 5 -> 5
a : -315.0000, 6 -> 2
a : -435.0000, 7 -> 5
