a : 150.0000, 0 -> 1
b : -530.0000, 0 -> 7
a : 815.0000, 1 -> 0
b : 734.0000, 1 -> 7
a : 904.0000, 2 -> 1
b : 637.0000, 2 -> 6
a : -2.0000, 3 -> 4
b : -87.0000, 3 -> 6
a : -269.0000, 4 -> 6
b : 485.0000, 4 -> 4
a : -202.0000, 5 -> 5
b : -209.0000, 5 -> 0
a : -534.0000, 6 -> 3
b : -693.0000, 6 -> 3
a : -342.0000, 7 -> 4
b : 829.0000, 7 -> 6
b : -647.0000, 0 -> 1
b : -619.0000, 1 -> 3
a : -2.0000, 2 -> 5
a : -455.0000, 3 -> 2
b : -69.0000, 4 -> 1
b : 723.0000, 5 -> 5
b : -10.0000, 6 -> 1
b : 99.0000, 7 -> 6
