a : 569.0000, 0 -> 3
b : -20.0000, 0 -> 4
a : -653.0000, 1 -> 5
b : 505.0000, 1 -> 0
a : 323.0000, 2 -> 3
b : 687.0000, 2 -> 6
a : -91.0000, 3 -> 5
b : -185.0000, 3 -> 0
a : -954.0000, 4 -> 2
b : 584.0000, 4 -> 7
a : -557.0000, 5 -> 2
b : -907.0000, 5 -> 4
a : -489.0000, 6 -> 2
b : -136.0000, 6 -> 5
a : 982.0000, 7 -> 3
b : -192.0000, 7 -> 4
b : 993.0000, 0 -> 0
b : 340.0000, 1 -> 0
b : -53.0000, 2 -> 1
a : 165.0000, 3 -> 1
a : -412.0000, 4 -> 3
a : 362.0000, 5 -> 1
a : 378.0000, 6 -> 1
a : -157.0000, 7 -> 4
