a : 592.0000, 0 -> 1
b : 984.0000, 0 -> 2
c : -529.0000, 0 -> 0
d : 791.0000, 0 -> 1
a : -565.0000, 1 -> 2
b : 787.0000, 1 -> 3
c : -809.0000, 1 -> 1
d : 551.0000, 1 -> 1
a : -715.0000, 2 -> 0
b : -904.0000, 2 -> 0
c : 137.0000, 2 -> 1
d : -310.0000, 2 -> 3
a : -292.0000, 3 -> 2
b : 144.0000, 3 -> 1
c : -193.0000, 3 -> 1
d : 988.0000, 3 -> 1
b : -703.0000, 0 -> 0
b : 910.0000, 0 -> 2
c : -413.0000, 1 -> 0
c : -581.0000, 1 -> 2
b : 539.0000, 2 -> 2
c : -315.0000, 2 -> 0
a : 712.0000, 3 -> 3
d : 935.0000, 3 -> 3
