a : 245.0000, 0 -> 3
b : 602.0000, 0 -> 0
c : -919.0000, 0 -> 1
d : -352.0000, 0 -> 1
a : 192.0000, 1 -> 2
b : -428.0000, 1 -> 2
c : -304.0000, 1 -> 3
d : -559.0000, 1 -> 3
a : 462.0000, 2 -> 2
b : -70.0000, 2 -> 0
c : -160.0000, 2 -> 2
d : 144.0000, 2 -> 1
a : 289.0000, 3 -> 3
b : -990.0000, 3 -> 1
c : 4.0000, 3 -> 2
d : -307.0000, 3 -> 0
d : 675.0000, 0 -> 3
d : 740.0000, 0 -> 0
c : 166.0000, 1 -> 0
a : -677.0000, 1 -> 0
c : -559.0000, 2 -> 0
c : 392.0000, 2 -> 1
c : -577.0000, 3 -> 1
a : -58.0000, 3 -> 3
