a : 686.0000, 0 -> 0
b : 431.0000, 0 -> 3
c : -784.0000, 0 -> 3
d : 983.0000, 0 -> 1
a : -280.0000, 1 -> 0
b : 981.0000, 1 -> 3
c : 674.0000, 1 -> 1
d : 59.0000, 1 -> 3
a : -145.0000, 2 -> 1
b : -565.0000, 2 -> 2
c : 899.0000, 2 -> 3
d : 176.0000, 2 -> 1
a : 614.0000, 3 -> 1
b : 524.0000, 3 -> 2
c : 990.0000, 3 -> 3
d : -381.0000, 3 -> 1
a : -514.0000, 0 -> 3
d : -921.0000, 0 -> 1
a : -209.0000, 1 -> 2
a : -49.0000, 1 -> 3
a : -71.0000, 2 -> 3
c : -670.0000, 2 -> 1
d : -842.0000, 3 -> 3
b : 85.0000, 3 -> 2
