a : -624.0000, 0 -> 2
b : -561.0000, 0 -> 0
c : 453.0000, 0 -> 0
d : 785.0000, 0 -> 0
a : 211.0000, 1 -> 3
b : 284.0000, 1 -> 5
c : 59.0000, 1 -> 3
d : 409.0000, 1 -> 1
a : 296.0000, 2 -> 6
b : -325.0000, 2 -> 5
c : 786.0000, 2 -> 1
d : -274.0000, 2 -> 4
a : -164.0000, 3 -> 6
b : 279.0000, 3 -> 3
c : 708.0000, 3 -> 1
d : 542.0000, 3 -> 3
a : -681.0000, 4 -> 2
b : -30.0000, 4 -> 6
c : 790.0000, 4 -> 5
d : -149.0000, 4 -> 6
a : -105.0000, 5 -> 2
b : -647.0000, 5 -> 5
c : -205.0000, 5 -> 0
d : 245.0000, 5 -> 3
a : 427.0000, 6 -> 5
b : -526.0000, 6 -> 4
c : -390.0000, 6 -> 7
d : -399.0000, 6 -> 3
a : 699.0000, 7 -> 4
b : 885.0000, 7 -> 7
c : 892.0000, 7 -> 5
d : 202.0000, 7 -> 7
b : 167.0000, 0 -> 4
d : 487.0000, 0 -> 0
a : 979.0000, 1 -> 1
b : 61.0000, 1 -> 0
a : -683.0000, 2 -> 0
c : 903.0000, 2 -> 6
a : 691.0000, 3 -> 6
a : 938.0000, 3 -> 4
a : 307.0000, 4 -> 5
b : 345.0000, 4 -> 3
d : 851.0000, 5 -> 4
d : -791.0000, 5 -> 4
b : -653.0000, 6 -> 3
a : 873.0000, 6 -> 0
d : 737.0000, 7 -> 7
d : -872.0000, 7 -> 6
