a : 257.0000, 0 -> 0
b : -326.0000, 0 -> 2
c : -550.0000, 0 -> 3
d : 13.0000, 0 -> 3
a : 437.0000, 1 -> 0
b : 279.0000, 1 -> 3
c : -102.0000, 1 -> 1
d : 872.0000, 1 -> 3
a : -845.0000, 2 -> 3
b : -955.0000, 2 -> 0
c : -654.0000, 2 -> 2
d : 501.0000, 2 -> 0
a : -921.0000, 3 -> 1
b : -893.0000, 3 -> 0
c : 67.0000, 3 -> 0
d : -710.0000, 3 -> 2
c : 212.0000, 0 -> 0
c : -808.0000, 0 -> 0
c : 947.0000, 1 -> 1
a : -244.0000, 1 -> 2
c : -431.0000, 2 -> 0
c : -430.0000, 2 -> 3
b : 804.0000, 3 -> 3
b : 729.0000, 3 -> 0
