a : 881.0000, 0 -> 1
b : -404.0000, 0 -> 3
a : -100.0000, 1 -> 0
b : -736.0000, 1 -> 3
a : 475.0000, 2 -> 5
b : -206.0000, 2 -> 3
a : -362.0000, 3 -> 6
b : 841.0000, 3 -> 7
a : -836.0000, 4 -> 1
b : 582.0000, 4 -> 7
a : -519.0000, 5 -> 6
b : 911.0000, 5 -> 7
a : 488.0000, 6 -> 1
b : -674.0000, 6 -> 5
a : 510.0000, 7 -> 7
b : 907.0000, 7 -> 4
b : -207.0000, 0 -> 7
b : -196.0000, 1 -> 1
b : 155.0000, 2 -> 0
a : -725.0000, 3 -> 1
b : 813.0000, 4 -> 2
b : -482.0000, 5 -> 1
a : 813.0000, 6 -> 7
a : 232.0000, 7 -> 6
