a : 322.0000, 0 -> 0
b : 745.0000, 0 -> 0
c : -266.0000, 0 -> 0
d : -630.0000, 0 -> 1
a : 584.0000, 1 -> 3
b : 125.0000, 1 -> 3
c : -541.0000, 1 -> 1
d : 983.0000, 1 -> 3
a : -157.0000, 2 -> 2
b : 61.0000, 2 -> 1
c : -373.0000, 2 -> 0
d : -998.0000, 2 -> 3
a : -22.0000, 3 -> 1
b : 284.0000, 3 -> 0
c : -199.0000, 3 -> 2
d : 521.0000, 3 -> 3
b : -99.0000, 0 -> 2
a : -551.0000, 0 -> 0
c : -184.0000, 1 -> 0
a : 906.0000, 1 -> 1
d : -240.0000, 2 -> 1
d : -608.0000, 2 -> 0
c : -267.0000, 3 -> 2
d : -123.0000, 3 -> 3
