a : 839.0000, 0 -> 0
b : -434.0000, 0 -> 6
a : 744.0000, 1 -> 2
b : 851.0000, 1 -> 2
a : -800.0000, 2 -> 2
b : 597.0000, 2 -> 4
a : -932.0000, 3 -> 0
b : 935.0000, 3 -> 5
a : -325.0000, 4 -> 1
b : 230.0000, 4 -> 5
a : 397.0000, 5 -> 5
b : 896.0000, 5 -> 6
a : -427.0000, 6 -> 3
b : 292.0000, 6 -> 2
a : 464.0000, 7 -> 0
b : -928.0000, 7 -> 5
b : 671.0000, 0 -> 2
b : 444.0000, 1 -> 4
b : -193.0000, 2 -> 1
b : 592.0000, 3 -> 2
b : -336.0000, 4 -> 6
a : 945.0000, 5 -> 2
a : 232.0000, 6 -> 0
a : -443.0000, 7 -> 2
a : 569.0000, 5 -> 7
