a : 258.0000, 0 -> 1
b : -166.0000, 0 -> 3
c : -327.0000, 0 -> 3
d : -918.0000, 0 -> 1
a : 618.0000, 1 -> 1
b : 917.0000, 1 -> 2
c : 161.0000, 1 -> 0
d : 616.0000, 1 -> 2
a : 982.0000, 2 -> 2
b : 876.0000, 2 -> 3
c : 888.0000, 2 -> 3
d : 688.0000, 2 -> 2
a : -114.0000, 3 -> 1
b : -230.0000, 3 -> 0
c : -632.0000, 3 -> 3
d : -246.0000, 3 -> 3
a : 140.0000, 0 -> 1
a : -289.0000, 0 -> 0
b : -680.0000, 1 -> 2
c : -236.0000, 1 -> 3
b : -745.0000, 2 -> 3
b : -819.0000, 2 -> 3
a : 6.0000, 3 -> 3
a : -270.0000, 3 -> 2
