a : -20.0000, 0 -> 2
b : -709.0000, 0 -> 0
a : -841.0000, 1 -> 7
b : -594.0000, 1 -> 2
a : -422.0000, 2 -> 5
b : 345.0000, 2 -> 4
a : -680.0000, 3 -> 1
b : 474.0000, 3 -> 2
a : 952.0000, 4 -> 5
b : 752.0000, 4 -> 2
a : -133.0000, 5 -> 5
b : -909.0000, 5 -> 7
a : 487.0000, 6 -> 5
b : 725.0000, 6 -> 7
a : 939.0000, 7 -> 3
b : 724.0000, 7 -> 2
b : 838.0000, 0 -> 3
b : -110.0000, 1 -> 6
a : 753.0000, 2 -> 0
a : 384.0000, 3 -> 0
b : -958.0000, 4 -> 3
b : -644.0000, 5 -> 5
a : 601.0000, 6 -> 4
b : 438.0000, 7 -> 3
