a : -772.0000, 0 -> 6
b : 841.0000, 0 -> 0
a : 349.0000, 1 -> 2
b : -401.0000, 1 -> 3
a : 250.0000, 2 -> 2
b : -494.0000, 2 -> 6
a : 110.0000, 3 -> 3
b : -4.0000, 3 -> 4
a : 281.0000, 4 -> 6
b : -582.0000, 4 -> 2
a : -443.0000, 5 -> 4
b : -952.0000, 5 -> 1
a : 775.0000, 6 -> 3
b : -724.0000, 6 -> 4
a : -782.0000, 7 -> 2
b : -558.0000, 7 -> 5
b : -411.0000, 0 -> 0
a : -235.0000, 1 -> 6
a : 788.0000, 2 -> 0
a : -18.0000, 3 -> 2
a : 978.0000, 4 -> 6
b : 943.0000, 5 -> 1
b : 934.0000, 6 -> 7
a : -955.0000, 7 -> 4
