a : -833.0000, 0 -> 3
b : -402.0000, 0 -> 4
a : -640.0000, 1 -> 7
b : -603.0000, 1 -> 0
a : 45.0000, 2 -> 0
b : 34.0000, 2 -> 3
a : -417.0000, 3 -> 5
b : 293.0000, 3 -> 1
a : -419.0000, 4 -> 2
b : -413.0000, 4 -> 2
a : -766.0000, 5 -> 5
b : 438.0000, 5 -> 3
a : 200.0000, 6 -> 3
b : -905.0000, 6 -> 0
a : -730.0000, 7 -> 1
b : -561.0000, 7 -> 7
b : 225.0000, 0 -> 0
b : 527.0000, 1 -> 3
a : 782.0000, 2 -> 2
a : 663.0000, 3 -> 5
b : -893.0000, 4 -> 0
a : -541.0000, 5 -> 6
b : 354.0000, 6 -> 2
a : 805.0000, 7 -> 1
