a : -767.0000, 0 -> 0
b : -388.0000, 0 -> 4
a : 953.0000, 1 -> 7
b : -143.0000, 1 -> 3
a : -697.0000, 2 -> 7
b : 785.0000, 2 -> 6
a : 886.0000, 3 -> 4
b : 704.0000, 3 -> 1
a : -341.0000, 4 -> 7
b : 337.0000, 4 -> 3
a : -697.0000, 5 -> 1
b : 896.0000, 5 -> 5
a : 966.0000, 6 -> 5
b : 864.0000, 6 -> 5
a : 68.0000, 7 -> 7
b : 91.0000, 7 -> 7
a : -400.0000, 0 -> 1
b : 1000.0000, 1 -> 3
a : 399.0000, 2 -> 4
b : -215.0000, 3 -> 4
a : 743.0000, 4 -> 6
b : 988.0000, 5 -> 7
b : 740.0000, 6 -> 0
b : -434.0000, 7 -> 0
a : 486.0000, 6 -> 2
