a : -342.0000, 0 -> 3
b : -867.0000, 0 -> 3
c : -32.0000, 0 -> 1
d : -177.0000, 0 -> 1
a : 691.0000, 1 -> 2
b : -165.0000, 1 -> 1
c : 569.0000, 1 -> 2
d : 1.0000, 1 -> 1
a : 879.0000, 2 -> 3
b : 113.0000, 2 -> 2
c : -93.0000, 2 -> 0
d : 356.0000, 2 -> 0
a : 340.0000, 3 -> 2
b : 945.0000, 3 -> 1
c : 836.0000, 3 -> 2
d : -598.0000, 3 -> 3
d : 359.0000, 0 -> 3
c : 871.0000, 0 -> 1
c : -479.0000, 1 -> 1
d : 72.0000, 1 -> 0
d : -25.0000, 2 -> 0
c : -435.0000, 2 -> 2
b : -155.0000, 3 -> 0
b : -673.0000, 3 -> 3
