a : 654.0000, 0 -> 0
b : 852.0000, 0 -> 2
c : -861.0000, 0 -> 1
d : 434.0000, 0 -> 3
a : -606.0000, 1 -> 0
b : -242.0000, 1 -> 1
c : 411.0000, 1 -> 1
d : 369.0000, 1 -> 3
a : 456.0000, 2 -> 0
b : 204.0000, 2 -> 0
c : -430.0000, 2 -> 3
d : -693.0000, 2 -> 1
a : 777.0000, 3 -> 2
b : 846.0000, 3 -> 1
c : 283.0000, 3 -> 0
d : 654.0000, 3 -> 0
b : -530.0000, 0 -> 0
b : 338.0000, 0 -> 2
c : -369.0000, 1 -> 1
c : 794.0000, 1 -> 2
a : 314.0000, 2 -> 1
b : 752.0000, 2 -> 1
d : -686.0000, 3 -> 2
b : -82.0000, 3 -> 0
