a : -633.0000, 0 -> 0
b : 627.0000, 0 -> 7
a : -955.0000, 1 -> 7
b : 750.0000, 1 -> 1
a : 728.0000, 2 -> 7
b : -597.0000, 2 -> 0
a : 524.0000, 3 -> 1
b : -321.0000, 3 -> 4
a : 640.0000, 4 -> 7
b : -129.0000, 4 -> 6
a : 452.0000, 5 -> 3
b : 841.0000, 5 -> 0
a : 614.0000, 6 -> 4
b : 684.0000, 6 -> 4
a : -412.0000, 7 -> 7
b : -750.0000, 7 -> 6
b : -275.0000, 0 -> 5
a : -290.0000, 1 -> 3
a : 563.0000, 2 -> 4
b : -903.0000, 3 -> 0
b : -483.0000, 4 -> 0
b : -201.0000, 5 -> 6
b : -392.0000, 6 -> 5
b : 265.0000, 7 -> 5
b : 250.0000, 7 -> 2
