a : -548.0000, 0 -> 0
b : 359.0000, 0 -> 7
c : -451.0000, 0 -> 5
d : 39.0000, 0 -> 7
a : 254.0000, 1 -> 4
b : -672.0000, 1 -> 1
c : 251.0000, 1 -> 2
d : 190.0000, 1 -> 7
a : -178.0000, 2 -> 4
b : 836.0000, 2 -> 2
c : -3.0000, 2 -> 6
d : -751.0000, 2 -> 4
a : -537.0000, 3 -> 2
b : 945.0000, 3 -> 2
c : -219.0000, 3 -> 0
d : 321.0000, 3 -> 7
a : -426.0000, 4 -> 6
b : -383.0000, 4 -> 4
c : -248.0000, 4 -> 3
d : 348.0000, 4 -> 7
a : 908.0000, 5 -> 5
b : -743.0000, 5 -> 0
c : -446.0000, 5 -> 2
d : -214.0000, 5 -> 1
a : -804.0000, 6 -> 6
b : 164.0000, 6 -> 7
c : -320.0000, 6 -> 2
d : 285.0000, 6 -> 4
a : -503.0000, 7 -> 0
b : 346.0000, 7 -> 4
c : 766.0000, 7 -> 0
d : -387.0000, 7 -> 6
d : -379.0000, 0 -> 2
b : -561.0000, 0 -> 4
a : -840.0000, 1 -> 7
a : -801.0000, 1 -> 0
d : 413.0000, 2 -> 3
b : 663.0000, 2 -> 1
a : 812.0000, 3 -> 0
c : -621.0000, 3 -> 7
b : -906.0000, 4 -> 5
d : 588.0000, 4 -> 1
d : 998.0000, 5 -> 1
c : -79.0000, 5 -> 4
a : -999.0000, 6 -> 2
c : -253.0000, 6 -> 3
d : -179.0000, 7 -> 0
a : -318.0000, 7 -> 6
