a : -894.0000, 0 -> 2
b : 205.0000, 0 -> 2
c : 1000.0000, 0 -> 2
d : -516.0000, 0 -> 1
a : -742.0000, 1 -> 1
b : 910.0000, 1 -> 3
c : 285.0000, 1 -> 3
d : 85.0000, 1 -> 2
a : -822.0000, 2 -> 3
b : -582.0000, 2 -> 1
c : 457.0000, 2 -> 0
d : 96.0000, 2 -> 3
a : 988.0000, 3 -> 3
b : 532.0000, 3 -> 1
c : 978.0000, 3 -> 3
d : 509.0000, 3 -> 1
a : -776.0000, 0 -> 0
a : -957.0000, 0 -> 3
a : -891.0000, 1 -> 2
d : -445.0000, 1 -> 1
c : 325.0000, 2 -> 0
b : 273.0000, 2 -> 1
a : 855.0000, 3 -> 2
c : -893.0000, 3 -> 3
