a : -267.0000, 0 -> 2
b : -442.0000, 0 -> 1
c : -410.0000, 0 -> 2
d : -136.0000, 0 -> 1
a : 825.0000, 1 -> 0
b : 146.0000, 1 -> 2
c : -991.0000, 1 -> 2
d : 609.0000, 1 -> 3
a : 809.0000, 2 -> 2
b : -247.0000, 2 -> 1
c : 639.0000, 2 -> 0
d : -332.0000, 2 -> 2
a : -177.0000, 3 -> 2
b : 886.0000, 3 -> 0
c : -930.0000, 3 -> 3
d : 66.0000, 3 -> 1
d : 667.0000, 0 -> 3
c : 336.0000, 0 -> 1
a : -728.0000, 1 -> 0
a : 989.0000, 1 -> 1
b : -4.0000, 2 -> 3
c : 606.0000, 2 -> 2
c : -267.0000, 3 -> 0
b : 460.0000, 3 -> 3
