a : 629.0000, 0 -> 0
b : -529.0000, 0 -> 2
c : 623.0000, 0 -> 0
d : -581.0000, 0 -> 3
a : 769.0000, 1 -> 1
b : -877.0000, 1 -> 3
c : 57.0000, 1 -> 0
d : -485.0000, 1 -> 1
a : 263.0000, 2 -> 1
b : -698.0000, 2 -> 2
c : -396.0000, 2 -> 1
d : 966.0000, 2 -> 3
a : 984.0000, 3 -> 2
b : -556.0000, 3 -> 1
c : 630.0000, 3 -> 2
d : 189.0000, 3 -> 3
b : -189.0000, 0 -> 0
d : -349.0000, 0 -> 1
d : 472.0000, 1 -> 3
b : 575.0000, 1 -> 1
a : -485.0000, 2 -> 0
a : -253.0000, 2 -> 0
d : 856.0000, 3 -> 2
d : -190.0000, 3 -> 2
