a : -798.0000, 0 -> 3
b : -652.0000, 0 -> 0
c : -192.0000, 0 -> 2
d : 545.0000, 0 -> 3
a : -181.0000, 1 -> 0
b : -621.0000, 1 -> 0
c : 678.0000, 1 -> 1
d : 63.0000, 1 -> 3
a : -849.0000, 2 -> 1
b : -44.0000, 2 -> 3
c : -122.0000, 2 -> 1
d : 122.0000, 2 -> 3
a : 529.0000, 3 -> 2
b : 540.0000, 3 -> 3
c : -63.0000, 3 -> 1
d : 120.0000, 3 -> 3
a : -895.0000, 0 -> 3
b : 745.0000, 0 -> 1
b : 641.0000, 1 -> 3
a : 910.0000, 1 -> 3
b : -678.0000, 2 -> 0
a : 130.0000, 2 -> 1
a : 800.0000, 3 -> 2
a : -699.0000, 3 -> 0
