a : 41.0000, 0 -> 5
b : 263.0000, 0 -> 4
c : 348.0000, 0 -> 5
d : 959.0000, 0 -> 5
a : -721.0000, 1 -> 7
b : 936.0000, 1 -> 0
c : -652.0000, 1 -> 7
d : -811.0000, 1 -> 0
a : -642.0000, 2 -> 0
b : 971.0000, 2 -> 6
c : -766.0000, 2 -> 2
d : 60.0000, 2 -> 4
a : -720.0000, 3 -> 6
b : 25.0000, 3 -> 4
c : -707.0000, 3 -> 0
d : 421.0000, 3 -> 2
a : 443.0000, 4 -> 1
b : -209.0000, 4 -> 7
c : -603.0000, 4 -> 4
d : -888.0000, 4 -> 6
a : -175.0000, 5 -> 3
b : 925.0000, 5 -> 1
c : -564.0000, 5 -> 6
d : 734.0000, 5 -> 4
a : -799.0000, 6 -> 5
b : -840.0000, 6 -> 7
c : -472.0000, 6 -> 2
d : -245.0000, 6 -> 7
a : 380.0000, 7 -> 7
b : -9.0000, 7 -> 6
c : 315.0000, 7 -> 6
d : -52.0000, 7 -> 2
c : -520.0000, 0 -> 4
c : -841.0000, 0 -> 6
d : -918.0000, 1 -> 7
b : 568.0000, 1 -> 6
b : -557.0000, 2 -> 2
d : -569.0000, 2 -> 7
a : 290.0000, 3 -> 4
a : 758.0000, 3 -> 7
b : 668.0000, 4 -> 2
c : -58.0000, 4 -> 0
c : -268.0000, 5 -> 2
b : 1.0000, 5 -> 3
b : -584.0000, 6 -> 2
c : -264.0000, 6 -> 1
a : 911.0000, 7 -> 6
a : 550.0000, 7 -> 3
