a : 988.0000, 0 -> 1
b : 731.0000, 0 -> 1
c : 699.0000, 0 -> 0
d : 146.0000, 0 -> 1
a : -616.0000, 1 -> 2
b : -428.0000, 1 -> 1
c : 684.0000, 1 -> 0
d : 520.0000, 1 -> 1
a : -639.0000, 2 -> 0
b : 200.0000, 2 -> 1
c : 792.0000, 2 -> 3
d : 305.0000, 2 -> 3
a : -698.0000, 3 -> 0
b : 469.0000, 3 -> 2
c : -619.0000, 3 -> 1
d : -324.0000, 3 -> 3
a : -925.0000, 0 -> 1
c : 558.0000, 0 -> 1
b : -296.0000, 1 -> 0
d : 772.0000, 1 -> 1
a : -847.0000, 2 -> 0
a : -108.0000, 2 -> 0
b : 718.0000, 3 -> 0
a : 990.0000, 3 -> 2
