a : 656.0000, 0 -> 3
b : 357.0000, 0 -> 1
c : 367.0000, 0 -> 3
d : -310.0000, 0 -> 2
a : 628.0000, 1 -> 3
b : -679.0000, 1 -> 2
c : -535.0000, 1 -> 3
d : -480.0000, 1 -> 0
a : -35.0000, 2 -> 2
b : -203.0000, 2 -> 3
c : -615.0000, 2 -> 1
d : 320.0000, 2 -> 1
a : 817.0000, 3 -> 3
b : -733.0000, 3 -> 2
c : -500.0000, 3 -> 2
d : -531.0000, 3 -> 2
c : -607.0000, 0 -> 2
c : 922.0000, 0 -> 3
c : -775.0000, 1 -> 1
d : -215.0000, 1 -> 0
b : 18.0000, 2 -> 2
b : -519.0000, 2 -> 3
c : -740.0000, 3 -> 3
b : 878.0000, 3 -> 2
