a : 748.0000, 0 -> 3
b : 48.0000, 0 -> 2
a : -770.0000, 1 -> 7
b : 326.0000, 1 -> 7
a : 138.0000, 2 -> 3
b : -211.0000, 2 -> 6
a : 380.0000, 3 -> 4
b : 582.0000, 3 -> 0
a : 165.0000, 4 -> 2
b : -903.0000, 4 -> 2
a : 979.0000, 5 -> 7
b : -674.0000, 5 -> 5
a : 188.0000, 6 -> 7
b : 787.0000, 6 -> 2
a : -605.0000, 7 -> 1
b : 446.0000, 7 -> 1
a : 39.0000, 0 -> 3
b : 617.0000, 1 -> 1
b : -580.0000, 2 -> 7
a : -918.0000, 3 -> 1
a : -49.0000, 4 -> 4
a : -95.0000, 5 -> 7
a : -420.0000, 6 -> 5
a : -747.0000, 7 -> 3
