a : 452.0000, 0 -> 1
b : 151.0000, 0 -> 7
a : 305.0000, 1 -> 4
b : 696.0000, 1 -> 7
a : -42.0000, 2 -> 2
b : 817.0000, 2 -> 1
a : 161.0000, 3 -> 7
b : -422.0000, 3 -> 5
a : -131.0000, 4 -> 0
b : -205.0000, 4 -> 7
a : -625.0000, 5 -> 6
b : 205.0000, 5 -> 1
a : 619.0000, 6 -> 1
b : -595.0000, 6 -> 7
a : 664.0000, 7 -> 6
b : 670.0000, 7 -> 2
a : 263.0000, 0 -> 5
b : 920.0000, 1 -> 6
b : 932.0000, 2 -> 7
a : -478.0000, 3 -> 7
a : -184.0000, 4 -> 0
a : -776.0000, 5 -> 2
a : -198.0000, 6 -> 1
b : -402.0000, 7 -> 6
a : -125.0000, 1 -> 3
