a : 923.0000, 0 -> 3
b : 979.0000, 0 -> 5
a : -634.0000, 1 -> 5
b : 585.0000, 1 -> 7
a : 71.0000, 2 -> 1
b : -614.0000, 2 -> 2
a : 900.0000, 3 -> 3
b : -651.0000, 3 -> 2
a : -623.0000, 4 -> 0
b : 494.0000, 4 -> 6
a : 512.0000, 5 -> 7
b : 413.0000, 5 -> 2
a : 630.0000, 6 -> 6
b : -623.0000, 6 -> 4
a : -563.0000, 7 -> 6
b : -769.0000, 7 -> 7
b : -157.0000, 0 -> 2
b : 60.0000, 1 -> 6
a : -398.0000, 2 -> 5
a : 905.0000, 3 -> 3
a : -846.0000, 4 -> 7
b : 173.0000, 5 -> 4
b : -997.0000, 6 -> 7
b : 752.0000, 7 -> 1
