a : -757.0000, 0 -> 1
b : 57.0000, 0 -> 3
c : -974.0000, 0 -> 3
d : 647.0000, 0 -> 1
a : -414.0000, 1 -> 3
b : 308.0000, 1 -> 2
c : -968.0000, 1 -> 3
d : 344.0000, 1 -> 2
a : -57.0000, 2 -> 1
b : 372.0000, 2 -> 2
c : -577.0000, 2 -> 2
d : 2.0000, 2 -> 1
a : -709.0000, 3 -> 0
b : 516.0000, 3 -> 2
c : -280.0000, 3 -> 1
d : 740.0000, 3 -> 1
b : 341.0000, 0 -> 2
b : -436.0000, 0 -> 1
c : -831.0000, 1 -> 0
b : -118.0000, 1 -> 1
a : 84.0000, 2 -> 3
a : 719.0000, 2 -> 3
b : 71.0000, 3 -> 2
c : 421.0000, 3 -> 0
