a : 65.0000, 0 -> 4
b : 712.0000, 0 -> 2
c : 37.0000, 0 -> 0
d : 237.0000, 0 -> 6
a : 304.0000, 1 -> 5
b : -813.0000, 1 -> 6
c : -594.0000, 1 -> 2
d : -858.0000, 1 -> 1
a : -767.0000, 2 -> 5
b : -914.0000, 2 -> 6
c : -972.0000, 2 -> 6
d : -142.0000, 2 -> 7
a : -28.0000, 3 -> 4
b : -784.0000, 3 -> 1
c : -625.0000, 3 -> 2
d : 33.0000, 3 -> 5
a : -494.0000, 4 -> 3
b : -523.0000, 4 -> 3
c : 882.0000, 4 -> 1
d : -460.0000, 4 -> 5
a : -856.0000, 5 -> 1
b : 416.0000, 5 -> 4
c : 664.0000, 5 -> 1
d : 869.0000, 5 -> 6
a : 451.0000, 6 -> 7
b : 361.0000, 6 -> 2
c : 470.0000, 6 -> 6
d : -774.0000, 6 -> 1
a : 43.0000, 7 -> 5
b : 86.0000, 7 -> 3
c : 500.0000, 7 -> 1
d : -747.0000, 7 -> 3
c : 217.0000, 0 -> 0
a : 169.0000, 0 -> 4
a : 772.0000, 1 -> 3
b : 283.0000, 1 -> 1
a : 315.0000, 2 -> 3
d : 557.0000, 2 -> 5
a : 794.0000, 3 -> 7
d : -107.0000, 3 -> 2
a : -509.0000, 4 -> 5
b : -626.0000, 4 -> 2
c : 477.0000, 5 -> 1
a : -591.0000, 5 -> 2
a : 789.0000, 6 -> 6
d : 282.0000, 6 -> 2
a : -263.0000, 7 -> 5
d : -464.0000, 7 -> 0
