a : 994.0000, 0 -> 1
b : -405.0000, 0 -> 3
c : -665.0000, 0 -> 0
d : 307.0000, 0 -> 2
a : 350.0000, 1 -> 0
b : 381.0000, 1 -> 1
c : 865.0000, 1 -> 1
d : 94.0000, 1 -> 0
a : -303.0000, 2 -> 0
b : -601.0000, 2 -> 0
c : -154.0000, 2 -> 1
d : 192.0000, 2 -> 0
a : -843.0000, 3 -> 1
b : -690.0000, 3 -> 3
c : -159.0000, 3 -> 1
d : 814.0000, 3 -> 0
d : 508.0000, 0 -> 0
c : 533.0000, 0 -> 1
c : -353.0000, 1 -> 1
a : -311.0000, 1 -> 2
a : -352.0000, 2 -> 3
a : 921.0000, 2 -> 2
d : -630.0000, 3 -> 1
b : 21.0000, 3 -> 0
