a : -109.0000, 0 -> 0
b : -59.0000, 0 -> 2
a : -366.0000, 1 -> 7
b : -640.0000, 1 -> 3
a : 713.0000, 2 -> 1
b : -175.0000, 2 -> 7
a : 907.0000, 3 -> 4
b : 455.0000, 3 -> 6
a : -862.0000, 4 -> 3
b : -448.0000, 4 -> 0
a : -905.0000, 5 -> 1
b : 586.0000, 5 -> 7
a : 342.0000, 6 -> 0
b : 614.0000, 6 -> 4
a : -252.0000, 7 -> 2
b : 501.0000, 7 -> 7
a : 904.0000, 0 -> 2
a : 988.0000, 1 -> 7
b : 540.0000, 2 -> 6
a : -388.0000, 3 -> 0
a : -349.0000, 4 -> 1
b : -278.0000, 5 -> 6
a : 249.0000, 6 -> 4
a : 67.0000, 7 -> 4
b : -256.0000, 6 -> 5
