a : 506.0000, 0 -> 0
b : 746.0000, 0 -> 1
c : 579.0000, 0 -> 0
d : 342.0000, 0 -> 1
a : -216.0000, 1 -> 0
b : -601.0000, 1 -> 0
c : -468.0000, 1 -> 1
d : 150.0000, 1 -> 3
a : -529.0000, 2 -> 1
b : 643.0000, 2 -> 0
c : 214.0000, 2 -> 0
d : 920.0000, 2 -> 1
a : 741.0000, 3 -> 0
b : 321.0000, 3 -> 2
c : -655.0000, 3 -> 3
d : 93.0000, 3 -> 1
d : 789.0000, 0 -> 3
a : 259.0000, 0 -> 1
a : -631.0000, 1 -> 3
d : -799.0000, 1 -> 2
b : -571.0000, 2 -> 2
c : 770.0000, 2 -> 0
b : 496.0000, 3 -> 0
b : 605.0000, 3 -> 3
