a : 609.0000, 0 -> 2
b : -789.0000, 0 -> 3
c : -826.0000, 0 -> 0
d : 975.0000, 0 -> 7
a : 912.0000, 1 -> 7
b : 187.0000, 1 -> 3
c : -414.0000, 1 -> 6
d : 451.0000, 1 -> 6
a : -461.0000, 2 -> 3
b : -251.0000, 2 -> 4
c : -847.0000, 2 -> 4
d : -84.0000, 2 -> 0
a : -768.0000, 3 -> 7
b : -614.0000, 3 -> 2
c : -359.0000, 3 -> 7
d : -795.0000, 3 -> 3
a : 298.0000, 4 -> 0
b : 273.0000, 4 -> 0
c : -689.0000, 4 -> 2
d : 251.0000, 4 -> 1
a : -946.0000, 5 -> 7
b : 178.0000, 5 -> 3
c : -488.0000, 5 -> 6
d : 135.0000, 5 -> 7
a : 827.0000, 6 -> 3
b : -629.0000, 6 -> 5
c : -365.0000, 6 -> 7
d : -897.0000, 6 -> 3
a : -150.0000, 7 -> 7
b : 293.0000, 7 -> 0
c : -532.0000, 7 -> 5
d : -126.0000, 7 -> 5
b : 62.0000, 0 -> 1
c : -217.0000, 0 -> 3
d : -242.0000, 1 -> 3
b : -296.0000, 1 -> 2
a : -406.0000, 2 -> 3
c : 938.0000, 2 -> 5
a : 467.0000, 3 -> 7
c : 585.0000, 3 -> 5
c : 68.0000, 4 -> 4
b : -937.0000, 4 -> 0
d : 11.0000, 5 -> 3
a : -708.0000, 5 -> 3
b : 842.0000, 6 -> 6
b : 856.0000, 6 -> 6
d : -262.0000, 7 -> 4
c : 555.0000, 7 -> 1
