a : -944.0000, 0 -> 3
b : -949.0000, 0 -> 3
a : 77.0000, 1 -> 6
b : -888.0000, 1 -> 4
a : 450.0000, 2 -> 1
b : 404.0000, 2 -> 4
a : -858.0000, 3 -> 2
b : -609.0000, 3 -> 3
a : 621.0000, 4 -> 3
b : -361.0000, 4 -> 5
a : 347.0000, 5 -> 3
b : 373.0000, 5 -> 1
a : -633.0000, 6 -> 3
b : -644.0000, 6 -> 6
a : -554.0000, 7 -> 2
b : 720.0000, 7 -> 7
a : 108.0000, 0 -> 3
a : -861.0000, 1 -> 4
b : 505.0000, 2 -> 0
a : 636.0000, 3 -> 1
a : -262.0000, 4 -> 7
a : -678.0000, 5 -> 5
b : -265.0000, 6 -> 7
a : 523.0000, 7 -> 0
