a : 498.0000, 0 -> 6
b : -222.0000, 0 -> 7
a : 152.0000, 1 -> 0
b : -304.0000, 1 -> 7
a : -955.0000, 2 -> 4
b : -343.0000, 2 -> 5
a : -663.0000, 3 -> 4
b : -682.0000, 3 -> 5
a : -402.0000, 4 -> 5
b : 936.0000, 4 -> 0
a : 179.0000, 5 -> 7
b : 373.0000, 5 -> 0
a : -540.0000, 6 -> 7
b : 469.0000, 6 -> 5
a : -992.0000, 7 -> 5
b : 3.0000, 7 -> 1
a : 411.0000, 0 -> 5
b : -608.0000, 1 -> 2
b : -385.0000, 2 -> 5
a : 979.0000, 3 -> 0
b : -23.0000, 4 -> 6
b : 462.0000, 5 -> 2
b : -587.0000, 6 -> 0
b : -108.0000, 7 -> 0
b : -651.0000, 1 -> 3
