a : 749.0000, 0 -> 4
b : -492.0000, 0 -> 1
a : 822.0000, 1 -> 6
b : 505.0000, 1 -> 7
a : -56.0000, 2 -> 2
b : 249.0000, 2 -> 4
a : -24.0000, 3 -> 7
b : -809.0000, 3 -> 6
a : 17.0000, 4 -> 0
b : -201.0000, 4 -> 2
a : -628.0000, 5 -> 4
b : -164.0000, 5 -> 3
a : 207.0000, 6 -> 6
b : 650.0000, 6 -> 6
a : 190.0000, 7 -> 7
b : 174.0000, 7 -> 5
b : -127.0000, 0 -> 2
a : 215.0000, 1 -> 3
a : -793.0000, 2 -> 1
a : -320.0000, 3 -> 6
a : 743.0000, 4 -> 1
a : 932.0000, 5 -> 0
b : -136.0000, 6 -> 0
a : -12.0000, 7 -> 1
