a : -617.0000, 0 -> 1
b : -255.0000, 0 -> 0
c : 897.0000, 0 -> 1
d : -742.0000, 0 -> 0
a : 288.0000, 1 -> 1
b : 677.0000, 1 -> 3
c : -227.0000, 1 -> 1
d : 181.0000, 1 -> 0
a : 325.0000, 2 -> 2
b : 17.0000, 2 -> 1
c : 797.0000, 2 -> 3
d : 756.0000, 2 -> 2
a : 944.0000, 3 -> 1
b : 251.0000, 3 -> 3
c : 568.0000, 3 -> 3
d : -896.0000, 3 -> 0
a : 324.0000, 0 -> 1
b : -303.0000, 0 -> 3
a : 628.0000, 1 -> 0
a : 103.0000, 1 -> 0
c : -22.0000, 2 -> 1
b : -214.0000, 2 -> 1
b : -668.0000, 3 -> 1
c : -636.0000, 3 -> 2
