a : 690.0000, 0 -> 7
b : -181.0000, 0 -> 1
a : 341.0000, 1 -> 0
b : 671.0000, 1 -> 7
a : -446.0000, 2 -> 5
b : -15.0000, 2 -> 6
a : -561.0000, 3 -> 1
b : 176.0000, 3 -> 6
a : 405.0000, 4 -> 6
b : 730.0000, 4 -> 3
a : -651.0000, 5 -> 2
b : 444.0000, 5 -> 2
a : -64.0000, 6 -> 6
b : -971.0000, 6 -> 1
a : 914.0000, 7 -> 1
b : -961.0000, 7 -> 7
b : -632.0000, 0 -> 6
b : -67.0000, 1 -> 2
a : 407.0000, 2 -> 1
b : -92.0000, 3 -> 6
a : 921.0000, 4 -> 0
a : -849.0000, 5 -> 4
b : -702.0000, 6 -> 5
b : -27.0000, 7 -> 7
