a : 220.0000, 0 -> 5
b : -440.0000, 0 -> 1
a : -521.0000, 1 -> 1
b : 688.0000, 1 -> 2
a : -907.0000, 2 -> 5
b : -18.0000, 2 -> 5
a : 780.0000, 3 -> 7
b : 585.0000, 3 -> 3
a : -610.0000, 4 -> 5
b : -117.0000, 4 -> 4
a : 428.0000, 5 -> 5
b : -650.0000, 5 -> 0
a : -986.0000, 6 -> 0
b : 406.0000, 6 -> 6
a : -733.0000, 7 -> 2
b : -327.0000, 7 -> 1
b : -845.0000, 0 -> 0
b : -958.0000, 1 -> 6
b : -112.0000, 2 -> 6
a : -30.0000, 3 -> 0
a : 758.0000, 4 -> 7
b : 637.0000, 5 -> 5
b : 239.0000, 6 -> 6
b : 380.0000, 7 -> 4
a : -630.0000, 6 -> 3
