a : -55.0000, 0 -> 1
b : 266.0000, 0 -> 7
a : 283.0000, 1 -> 4
b : 709.0000, 1 -> 5
a : -944.0000, 2 -> 4
b : -650.0000, 2 -> 0
a : -538.0000, 3 -> 1
b : 750.0000, 3 -> 3
a : 630.0000, 4 -> 5
b : -565.0000, 4 -> 6
a : 952.0000, 5 -> 2
b : -898.0000, 5 -> 6
a : -267.0000, 6 -> 5
b : 872.0000, 6 -> 7
a : 134.0000, 7 -> 4
b : 342.0000, 7 -> 7
a : -103.0000, 0 -> 5
a : -411.0000, 1 -> 7
a : -221.0000, 2 -> 7
a : 915.0000, 3 -> 3
b : -529.0000, 4 -> 3
b : 502.0000, 5 -> 4
b : -236.0000, 6 -> 1
a : 866.0000, 7 -> 7
