a : 795.0000, 0 -> 4
b : 657.0000, 0 -> 2
a : -39.0000, 1 -> 4
b : -551.0000, 1 -> 4
a : -780.0000, 2 -> 3
b : 155.0000, 2 -> 3
a : -42.0000, 3 -> 1
b : 24.0000, 3 -> 6
a : 537.0000, 4 -> 2
b : 739.0000, 4 -> 7
a : -82.0000, 5 -> 3
b : 735.0000, 5 -> 3
a : -393.0000, 6 -> 3
b : -242.0000, 6 -> 0
a : -809.0000, 7 -> 7
b : 241.0000, 7 -> 4
b : -83.0000, 0 -> 1
a : 295.0000, 1 -> 2
b : -711.0000, 2 -> 6
b : -563.0000, 3 -> 2
b : -38.0000, 4 -> 4
b : 2.0000, 5 -> 4
a : 461.0000, 6 -> 7
b : -908.0000, 7 -> 2
a : 901.0000, 6 -> 5
