a : 442.0000, 0 -> 0
b : 230.0000, 0 -> 0
c : -829.0000, 0 -> 3
d : 807.0000, 0 -> 2
a : -145.0000, 1 -> 0
b : -366.0000, 1 -> 1
c : -610.0000, 1 -> 0
d : -649.0000, 1 -> 1
a : 473.0000, 2 -> 1
b : 816.0000, 2 -> 2
c : -161.0000, 2 -> 2
d : -551.0000, 2 -> 2
a : 151.0000, 3 -> 2
b : -982.0000, 3 -> 3
c : -87.0000, 3 -> 0
d : -581.0000, 3 -> 0
a : 506.0000, 0 -> 2
a : 584.0000, 0 -> 2
c : -737.0000, 1 -> 1
d : -659.0000, 1 -> 1
a : 705.0000, 2 -> 2
d : -526.0000, 2 -> 0
d : 537.0000, 3 -> 2
d : 749.0000, 3 -> 1
