a : 473.0000, 0 -> 1
b : -331.0000, 0 -> 2
c : -737.0000, 0 -> 2
d : -308.0000, 0 -> 1
a : -261.0000, 1 -> 1
b : 677.0000, 1 -> 0
c : -841.0000, 1 -> 3
d : -580.0000, 1 -> 2
a : 913.0000, 2 -> 0
b : -972.0000, 2 -> 2
c : -992.0000, 2 -> 0
d : -886.0000, 2 -> 1
a : -402.0000, 3 -> 0
b : -255.0000, 3 -> 0
c : 708.0000, 3 -> 0
d : -61.0000, 3 -> 3
b : -510.0000, 0 -> 3
a : 440.0000, 0 -> 1
a : -554.0000, 1 -> 2
a : 363.0000, 1 -> 3
a : 497.0000, 2 -> 0
c : -957.0000, 2 -> 3
d : -929.0000, 3 -> 0
d : 116.0000, 3 -> 2
