a : -586.0000, 0 -> 5
b : -620.0000, 0 -> 5
c : 85.0000, 0 -> 3
d : 12.0000, 0 -> 3
a : 122.0000, 1 -> 3
b : -119.0000, 1 -> 1
c : 517.0000, 1 -> 5
d : 213.0000, 1 -> 6
a : 123.0000, 2 -> 7
b : -473.0000, 2 -> 7
c : -290.0000, 2 -> 3
d : 920.0000, 2 -> 6
a : -444.0000, 3 -> 1
b : -589.0000, 3 -> 6
c : 557.0000, 3 -> 2
d : -662.0000, 3 -> 2
a : -7.0000, 4 -> 4
b : -228.0000, 4 -> 6
c : 110.0000, 4 -> 0
d : 143.0000, 4 -> 6
a : 891.0000, 5 -> 0
b : 893.0000, 5 -> 3
c : -713.0000, 5 -> 7
d : -764.0000, 5 -> 4
a : -649.0000, 6 -> 1
b : -99.0000, 6 -> 5
c : 706.0000, 6 -> 3
d : 887.0000, 6 -> 5
a : -948.0000, 7 -> 4
b : 539.0000, 7 -> 0
c : -902.0000, 7 -> 6
d : -357.0000, 7 -> 2
d : -978.0000, 0 -> 1
d : 683.0000, 0 -> 7
b : 118.0000, 1 -> 0
d : 433.0000, 1 -> 3
a : -775.0000, 2 -> 1
b : 153.0000, 2 -> 7
c : 218.0000, 3 -> 1
a : -172.0000, 3 -> 6
c : -603.0000, 4 -> 1
b : 193.0000, 4 -> 5
b : 308.0000, 5 -> 2
b : -949.0000, 5 -> 0
b : 916.0000, 6 -> 5
c : 94.0000, 6 -> 4
d : 106.0000, 7 -> 3
d : 710.0000, 7 -> 7
