a : -560.0000, 0 -> 0
b : 954.0000, 0 -> 6
c : -617.0000, 0 -> 6
d : -514.0000, 0 -> 3
a : -277.0000, 1 -> 6
b : 279.0000, 1 -> 0
c : -893.0000, 1 -> 0
d : 678.0000, 1 -> 7
a : -119.0000, 2 -> 6
b : -41.0000, 2 -> 7
c : -956.0000, 2 -> 0
d : 467.0000, 2 -> 4
a : -886.0000, 3 -> 0
b : -929.0000, 3 -> 2
c : 335.0000, 3 -> 0
d : -710.0000, 3 -> 5
a : 918.0000, 4 -> 2
b : 984.0000, 4 -> 4
c : 641.0000, 4 -> 1
d : -774.0000, 4 -> 2
a : 549.0000, 5 -> 5
b : -124.0000, 5 -> 6
c : 861.0000, 5 -> 3
d : 647.0000, 5 -> 7
a : 182.0000, 6 -> 5
b : 693.0000, 6 -> 1
c : -202.0000, 6 -> 1
d : -574.0000, 6 -> 6
a : 443.0000, 7 -> 0
b : -492.0000, 7 -> 7
c : -110.0000, 7 -> 4
d : 308.0000, 7 -> 3
d : 46.0000, 0 -> 0
b : 155.0000, 0 -> 3
c : 839.0000, 1 -> 5
d : 500.0000, 1 -> 5
a : 211.0000, 2 -> 3
d : 545.0000, 2 -> 7
d : -552.0000, 3 -> 2
c : -855.0000, 3 -> 7
c : -890.0000, 4 -> 5
d : -77.0000, 4 -> 5
d : -329.0000, 5 -> 6
b : 214.0000, 5 -> 2
c : -709.0000, 6 -> 2
d : 656.0000, 6 -> 4
a : -50.0000, 7 -> 7
d : -593.0000, 7 -> 1
