a : 536.0000, 0 -> 0
b : -492.0000, 0 -> 1
c : 456.0000, 0 -> 1
d : 56.0000, 0 -> 3
a : 193.0000, 1 -> 1
b : -289.0000, 1 -> 3
c : -915.0000, 1 -> 2
d : 115.0000, 1 -> 2
a : 659.0000, 2 -> 2
b : -770.0000, 2 -> 3
c : 586.0000, 2 -> 2
d : -874.0000, 2 -> 3
a : 302.0000, 3 -> 1
b : -815.0000, 3 -> 2
c : -629.0000, 3 -> 2
d : -202.0000, 3 -> 1
a : 734.0000, 0 -> 3
d : 416.0000, 0 -> 0
d : 436.0000, 1 -> 1
d : -11.0000, 1 -> 2
b : -141.0000, 2 -> 0
d : 668.0000, 2 -> 3
b : 216.0000, 3 -> 3
d : -455.0000, 3 -> 3
