a : 588.0000, 0 -> 3
b : -538.0000, 0 -> 0
a : 347.0000, 1 -> 7
b : -435.0000, 1 -> 2
a : 476.0000, 2 -> 3
b : 503.0000, 2 -> 2
a : -732.0000, 3 -> 7
b : 726.0000, 3 -> 6
a : 720.0000, 4 -> 6
b : -60.0000, 4 -> 2
a : 619.0000, 5 -> 7
b : -380.0000, 5 -> 1
a : -262.0000, 6 -> 1
b : -775.0000, 6 -> 5
a : 685.0000, 7 -> 2
b : 104.0000, 7 -> 7
a : 735.0000, 0 -> 1
b : -656.0000, 1 -> 2
b : 434.0000, 2 -> 4
b : 774.0000, 3 -> 3
a : -343.0000, 4 -> 2
b : -990.0000, 5 -> 1
b : 450.0000, 6 -> 0
a : -335.0000, 7 -> 5
