a : 264.0000, 0 -> 1
b : -28.0000, 0 -> 6
a : 145.0000, 1 -> 4
b : 932.0000, 1 -> 7
a : 335.0000, 2 -> 2
b : -521.0000, 2 -> 6
a : 758.0000, 3 -> 0
b : 378.0000, 3 -> 4
a : 84.0000, 4 -> 2
b : -52.0000, 4 -> 1
a : 348.0000, 5 -> 3
b : -166.0000, 5 -> 5
a : 694.0000, 6 -> 3
b : 114.0000, 6 -> 0
a : 686.0000, 7 -> 1
b : 905.0000, 7 -> 5
b : -433.0000, 0 -> 2
a : -446.0000, 1 -> 7
b : -603.0000, 2 -> 6
a : -293.0000, 3 -> 7
b : 954.0000, 4 -> 1
a : 319.0000, 5 -> 3
a : 377.0000, 6 -> 1
b : 779.0000, 7 -> 3
