a : 188.0000, 0 -> 3
b : 815.0000, 0 -> 0
c : 917.0000, 0 -> 3
d : -339.0000, 0 -> 0
a : 170.0000, 1 -> 1
b : 455.0000, 1 -> 2
c : 985.0000, 1 -> 0
d : -715.0000, 1 -> 2
a : 536.0000, 2 -> 1
b : 175.0000, 2 -> 3
c : 13.0000, 2 -> 0
d : 111.0000, 2 -> 3
a : -351.0000, 3 -> 0
b : -962.0000, 3 -> 0
c : -362.0000, 3 -> 3
d : 21.0000, 3 -> 1
b : 670.0000, 0 -> 3
b : -27.0000, 0 -> 2
a : -249.0000, 1 -> 3
c : -720.0000, 1 -> 1
a : -502.0000, 2 -> 3
b : 433.0000, 2 -> 0
c : -335.0000, 3 -> 1
b : 819.0000, 3 -> 0
