a : 211.0000, 0 -> 3
b : -113.0000, 0 -> 2
c : -527.0000, 0 -> 1
d : -336.0000, 0 -> 1
a : -506.0000, 1 -> 3
b : 488.0000, 1 -> 1
c : -15.0000, 1 -> 0
d : 764.0000, 1 -> 1
a : 974.0000, 2 -> 0
b : 201.0000, 2 -> 1
c : -136.0000, 2 -> 2
d : 768.0000, 2 -> 3
a : 769.0000, 3 -> 0
b : 884.0000, 3 -> 1
c : 434.0000, 3 -> 0
d : 785.0000, 3 -> 0
d : 551.0000, 0 -> 2
a : 57.0000, 0 -> 1
b : -658.0000, 1 -> 3
d : 45.0000, 1 -> 2
a : -584.0000, 2 -> 0
b : -268.0000, 2 -> 1
b : -48.0000, 3 -> 1
d : 234.0000, 3 -> 2
