a : 63.0000, 0 -> 6
b : 944.0000, 0 -> 7
c : 875.0000, 0 -> 1
d : 474.0000, 0 -> 0
a : 367.0000, 1 -> 2
b : -538.0000, 1 -> 0
c : 513.0000, 1 -> 1
d : -665.0000, 1 -> 7
a : -141.0000, 2 -> 0
b : -524.0000, 2 -> 5
c : -99.0000, 2 -> 7
d : -728.0000, 2 -> 2
a : -671.0000, 3 -> 6
b : -664.0000, 3 -> 7
c : 726.0000, 3 -> 5
d : 730.0000, 3 -> 7
a : 128.0000, 4 -> 0
b : 779.0000, 4 -> 5
c : -391.0000, 4 -> 2
d : -812.0000, 4 -> 5
a : -514.0000, 5 -> 0
b : 176.0000, 5 -> 1
c : 889.0000, 5 -> 0
d : 576.0000, 5 -> 0
a : 883.0000, 6 -> 5
b : 281.0000, 6 -> 6
c : -739.0000, 6 -> 0
d : -855.0000, 6 -> 5
a : 785.0000, 7 -> 2
b : 625.0000, 7 -> 2
c : -762.0000, 7 -> 3
d : -599.0000, 7 -> 2
c : 433.0000, 0 -> 4
c : 237.0000, 0 -> 5
b : -298.0000, 1 -> 1
c : -512.0000, 1 -> 0
b : -998.0000, 2 -> 7
a : -91.0000, 2 -> 4
c : -518.0000, 3 -> 2
a : -307.0000, 3 -> 2
b : -566.0000, 4 -> 7
b : 313.0000, 4 -> 7
a : -953.0000, 5 -> 2
c : -162.0000, 5 -> 1
a : -596.0000, 6 -> 4
d : -306.0000, 6 -> 0
b : -839.0000, 7 -> 7
b : 616.0000, 7 -> 5
