a : 361.0000, 0 -> 7
b : -639.0000, 0 -> 7
c : 158.0000, 0 -> 7
d : -245.0000, 0 -> 3
a : 603.0000, 1 -> 2
b : -616.0000, 1 -> 5
c : 658.0000, 1 -> 7
d : -956.0000, 1 -> 7
a : 634.0000, 2 -> 6
b : 140.0000, 2 -> 7
c : 550.0000, 2 -> 5
d : 979.0000, 2 -> 7
a : -745.0000, 3 -> 5
b : 443.0000, 3 -> 2
c : 881.0000, 3 -> 1
d : -312.0000, 3 -> 2
a : -326.0000, 4 -> 5
b : -767.0000, 4 -> 3
c : -314.0000, 4 -> 4
d : -969.0000, 4 -> 5
a : -245.0000, 5 -> 4
b : 868.0000, 5 -> 3
c : 503.0000, 5 -> 4
d : -196.0000, 5 -> 4
a : 636.0000, 6 -> 5
b : -326.0000, 6 -> 3
c : -459.0000, 6 -> 3
d : -37.0000, 6 -> 6
a : 484.0000, 7 -> 0
b : -4.0000, 7 -> 5
c : 120.0000, 7 -> 6
d : -744.0000, 7 -> 3
c : 46.0000, 0 -> 0
c : 43.0000, 0 -> 5
b : -895.0000, 1 -> 3
a : 58.0000, 1 -> 1
c : 509.0000, 2 -> 1
b : 758.0000, 2 -> 1
d : 102.0000, 3 -> 6
b : 399.0000, 3 -> 2
d : -983.0000, 4 -> 2
a : -182.0000, 4 -> 0
c : 60.0000, 5 -> 4
a : -847.0000, 5 -> 1
d : -340.0000, 6 -> 7
c : 300.0000, 6 -> 7
a : -833.0000, 7 -> 5
b : -85.0000, 7 -> 3
