a : 670.0000, 0 -> 0
b : 469.0000, 0 -> 2
c : 705.0000, 0 -> 5
d : 794.0000, 0 -> 0
a : -291.0000, 1 -> 0
b : -850.0000, 1 -> 1
c : -957.0000, 1 -> 4
d : 531.0000, 1 -> 4
a : 298.0000, 2 -> 1
b : -493.0000, 2 -> 2
c : 830.0000, 2 -> 2
d : -121.0000, 2 -> 5
a : -970.0000, 3 -> 6
b : -990.0000, 3 -> 6
c : -725.0000, 3 -> 7
d : -81.0000, 3 -> 3
a : 315.0000, 4 -> 0
b : -700.0000, 4 -> 2
c : 436.0000, 4 -> 1
d : -135.0000, 4 -> 0
a : 727.0000, 5 -> 2
b : 465.0000, 5 -> 4
c : -190.0000, 5 -> 7
d : 786.0000, 5 -> 6
a : 603.0000, 6 -> 2
b : -967.0000, 6 -> 1
c : 730.0000, 6 -> 4
d : 786.0000, 6 -> 3
a : 375.0000, 7 -> 6
b : -927.0000, 7 -> 6
c : 192.0000, 7 -> 6
d : 634.0000, 7 -> 1
c : -846.0000, 0 -> 3
c : 882.0000, 0 -> 6
a : 440.0000, 1 -> 0
b : -880.0000, 1 -> 2
c : 136.0000, 2 -> 5
d : -795.0000, 2 -> 4
d : -327.0000, 3 -> 6
c : -855.0000, 3 -> 5
c : 238.0000, 4 -> 2
d : 457.0000, 4 -> 6
d : -843.0000, 5 -> 6
d : -220.0000, 5 -> 1
d : -781.0000, 6 -> 7
a : -680.0000, 6 -> 2
c : 497.0000, 7 -> 6
d : 321.0000, 7 -> 5
