a : 795.0000, 0 -> 3
b : -88.0000, 0 -> 1
a : 796.0000, 1 -> 5
b : 991.0000, 1 -> 3
a : -804.0000, 2 -> 6
b : -384.0000, 2 -> 5
a : 354.0000, 3 -> 3
b : -48.0000, 3 -> 5
a : 274.0000, 4 -> 7
b : 345.0000, 4 -> 6
a : -773.0000, 5 -> 0
b : -80.0000, 5 -> 6
a : -4.0000, 6 -> 1
b : -736.0000, 6 -> 1
a : 396.0000, 7 -> 6
b : -109.0000, 7 -> 4
b : -43.0000, 0 -> 3
b : 158.0000, 1 -> 4
a : 882.0000, 2 -> 7
a : -549.0000, 3 -> 6
b : -341.0000, 4 -> 1
b : 725.0000, 5 -> 0
a : 940.0000, 6 -> 6
a : -866.0000, 7 -> 7
a : -236.0000, 1 -> 2
