a : 667.0000, 0 -> 1
b : -168.0000, 0 -> 1
c : 416.0000, 0 -> 3
d : 177.0000, 0 -> 3
a : 647.0000, 1 -> 3
b : 127.0000, 1 -> 1
c : -994.0000, 1 -> 1
d : 826.0000, 1 -> 1
a : 831.0000, 2 -> 3
b : 830.0000, 2 -> 1
c : -433.0000, 2 -> 2
d : 147.0000, 2 -> 1
a : 580.0000, 3 -> 2
b : 676.0000, 3 -> 3
c : -216.0000, 3 -> 1
d : 164.0000, 3 -> 1
d : 151.0000, 0 -> 0
c : -327.0000, 0 -> 3
d : -134.0000, 1 -> 1
d : 761.0000, 1 -> 2
c : -954.0000, 2 -> 2
c : 970.0000, 2 -> 3
a : -781.0000, 3 -> 1
b : 504.0000, 3 -> 2
