a : -441.0000, 0 -> 3
b : 939.0000, 0 -> 0
a : 505.0000, 1 -> 6
b : -904.0000, 1 -> 2
a : -93.0000, 2 -> 6
b : 28.0000, 2 -> 2
a : 859.0000, 3 -> 0
b : 737.0000, 3 -> 5
a : 20.0000, 4 -> 1
b : 940.0000, 4 -> 4
a : 260.0000, 5 -> 2
b : -922.0000, 5 -> 4
a : -623.0000, 6 -> 6
b : -438.0000, 6 -> 3
a : 36.0000, 7 -> 7
b : 281.0000, 7 -> 3
b : -207.0000, 0 -> 5
b : 597.0000, 1 -> 6
b : 914.0000, 2 -> 0
b : -210.0000, 3 -> 2
a : -756.0000, 4 -> 4
a : 356.0000, 5 -> 4
b : -8.0000, 6 -> 2
b : 139.0000, 7 -> 6
a : 971.0000, 0 -> 7
