a : -715.0000, 0 -> 5
b : 906.0000, 0 -> 0
c : -936.0000, 0 -> 4
d : -625.0000, 0 -> 5
a : 943.0000, 1 -> 5
b : 151.0000, 1 -> 7
c : 503.0000, 1 -> 1
d : -40.0000, 1 -> 0
a : 577.0000, 2 -> 2
b : -645.0000, 2 -> 1
c : 335.0000, 2 -> 3
d : -560.0000, 2 -> 4
a : -894.0000, 3 -> 6
b : -472.0000, 3 -> 6
c : -740.0000, 3 -> 0
d : -881.0000, 3 -> 5
a : 900.0000, 4 -> 1
b : -832.0000, 4 -> 4
c : -261.0000, 4 -> 4
d : -45.0000, 4 -> 3
a : -236.0000, 5 -> 3
b : 863.0000, 5 -> 1
c : -684.0000, 5 -> 7
d : -859.0000, 5 -> 6
a : 876.0000, 6 -> 6
b : 136.0000, 6 -> 7
c : 839.0000, 6 -> 4
d : 547.0000, 6 -> 4
a : 933.0000, 7 -> 0
b : 969.0000, 7 -> 1
c : -422.0000, 7 -> 2
d : -108.0000, 7 -> 1
b : 326.0000, 0 -> 7
d : -351.0000, 0 -> 7
d : 750.0000, 1 -> 4
c : 919.0000, 1 -> 1
a : -271.0000, 2 -> 7
b : -461.0000, 2 -> 3
b : 231.0000, 3 -> 4
c : -246.0000, 3 -> 3
a : -690.0000, 4 -> 3
b : 749.0000, 4 -> 1
b : 553.0000, 5 -> 4
d : 188.0000, 5 -> 5
d : -871.0000, 6 -> 2
b : 689.0000, 6 -> 7
c : 668.0000, 7 -> 3
a : 759.0000, 7 -> 1
