a : 600.0000, 0 -> 6
b : -151.0000, 0 -> 7
c : 113.0000, 0 -> 4
d : 825.0000, 0 -> 2
a : -310.0000, 1 -> 1
b : -891.0000, 1 -> 3
c : -828.0000, 1 -> 0
d : 592.0000, 1 -> 0
a : -455.0000, 2 -> 6
b : -249.0000, 2 -> 2
c : 286.0000, 2 -> 6
d : -634.0000, 2 -> 6
a : -666.0000, 3 -> 6
b : -251.0000, 3 -> 1
c : 955.0000, 3 -> 5
d : -131.0000, 3 -> 7
a : -232.0000, 4 -> 2
b : 528.0000, 4 -> 5
c : 369.0000, 4 -> 6
d : -11.0000, 4 -> 3
a : -420.0000, 5 -> 7
b : 788.0000, 5 -> 0
c : -38.0000, 5 -> 2
d : -18.0000, 5 -> 3
a : -868.0000, 6 -> 6
b : 75.0000, 6 -> 4
c : -553.0000, 6 -> 2
d : 621.0000, 6 -> 6
a : -675.0000, 7 -> 7
b : -136.0000, 7 -> 4
c : 396.0000, 7 -> 4
d : -405.0000, 7 -> 4
b : 917.0000, 0 -> 5
a : 913.0000, 0 -> 1
c : 126.0000, 1 -> 4
d : 382.0000, 1 -> 7
b : 301.0000, 2 -> 2
d : -989.0000, 2 -> 3
b : 623.0000, 3 -> 2
a : -887.0000, 3 -> 6
b : 575.0000, 4 -> 1
b : 580.0000, 4 -> 0
c : 172.0000, 5 -> 7
c : 67.0000, 5 -> 6
b : 812.0000, 6 -> 1
a : -668.0000, 6 -> 2
a : 532.0000, 7 -> 4
d : -515.0000, 7 -> 0
