a : -821.0000, 0 -> 0
b : 864.0000, 0 -> 1
c : 768.0000, 0 -> 2
d : 713.0000, 0 -> 2
a : -86.0000, 1 -> 0
b : -401.0000, 1 -> 2
c : 701.0000, 1 -> 0
d : -231.0000, 1 -> 2
a : -340.0000, 2 -> 0
b : 831.0000, 2 -> 0
c : 198.0000, 2 -> 1
d : -321.0000, 2 -> 2
a : -91.0000, 3 -> 2
b : 14.0000, 3 -> 1
c : -325.0000, 3 -> 3
d : 471.0000, 3 -> 1
d : -327.0000, 0 -> 0
a : -195.0000, 0 -> 0
c : -267.0000, 1 -> 1
a : -460.0000, 1 -> 2
a : 717.0000, 2 -> 1
a : -798.0000, 2 -> 2
a : -170.0000, 3 -> 2
a : -93.0000, 3 -> 2
b : 665.0000, 0 -> 3
